Year,School Name,Suburb,Sector,Type,Latitude,Longitude,Remoteness,Remoteness Category,LGA
2020,St John's College Preston,PRESTON,Independent,Combined,-37.748167,144.999274,0,Major Cities,Darebin (C)
2020,Good Shepherd Lutheran Primary School,CROYDON HILLS,Independent,Primary,-37.78276381,145.2679843,0,Major Cities,Maroondah (C)
2020,Oxley Christian College,CHIRNSIDE PARK,Independent,Combined,-37.76293666,145.3043162,0,Major Cities,Yarra Ranges (S)
2020,Olivet Christian College,CAMPBELLS CREEK,Independent,Combined,-37.088492,144.205424,1,Inner Regional,Mount Alexander (S)
2020,Covenant College,BELL POST HILL,Independent,Combined,-38.0976,144.318015,0,Major Cities,Greater Geelong (C)
2020,Mountain District Christian School,MONBULK,Independent,Combined,-37.85664819,145.4527149,0,Major Cities,Yarra Ranges (S)
2020,Newhaven College,RHYLL,Independent,Combined,-38.489711,145.26554,1,Inner Regional,Bass Coast (S)
2020,St John's Lutheran School,PORTLAND,Independent,Primary,-38.356786,141.589841,2,Outer Regional,Glenelg (S)
2020,Middle School ? Highton,HIGHTON,Independent,Combined,-38.185241,144.313073,0,Major Cities,Greater Geelong (C)
2020,Middle School ? Highton - Junior School - Belmont,BELMONT,Independent,Combined,-38.189504,144.32392,0,Major Cities,Greater Geelong (C)
2020,Billanook College,MOOROOLBARK,Independent,Combined,-37.78785168,145.3388701,0,Major Cities,Yarra Ranges (S)
2020,Fitzroy Community School,FITZROY NORTH,Independent,Primary,-37.789173,144.97981,0,Major Cities,Yarra (C)
2020,Creek Street Christian College,BENDIGO,Independent,Combined,-36.7652,144.271,1,Inner Regional,Greater Bendigo (C)
2020,Good Shepherd College,HAMILTON,Independent,Combined,-37.768839,142.040519,1,Inner Regional,Southern Grampians (S)
2020,Good Shepherd College - Second Campus,HAMILTON,Independent,Combined,-37.73097,142.032016,1,Inner Regional,Southern Grampians (S)
2020,Plenty Valley Christian College,DOREEN,Independent,Combined,-37.613463,145.138791,0,Major Cities,Nillumbik (S)
2020,Village School,CROYDON NORTH,Independent,Primary,-37.763749,145.294493,0,Major Cities,Maroondah (C)
2020,Bayside Christian College,LANGWARRIN SOUTH,Independent,Combined,-38.178632,145.16302,0,Major Cities,Frankston (C)
2020,Trinity Lutheran College,MILDURA,Independent,Combined,-34.201602,142.128786,2,Outer Regional,Mildura (RC)
2020,Goulburn Valley Grammar School,SHEPPARTON,Independent,Combined,-36.327476,145.415577,1,Inner Regional,Greater Shepparton (C)
2020,The Knox School,WANTIRNA SOUTH,Independent,Combined,-37.865467,145.219198,0,Major Cities,Knox (C)
2020,Heathdale Christian College,WERRIBEE,Independent,Combined,-37.881318,144.681332,0,Major Cities,Wyndham (C)
2020,Hillcrest Christian College,CLYDE NORTH,Independent,Combined,-38.084681,145.363801,0,Major Cities,Casey (C)
2020,St Paul's Anglican Grammar School,WARRAGUL,Independent,Combined,-38.147811,145.930417,1,Inner Regional,Baw Baw (S)
2020,Sunshine Christian School,SUNSHINE NORTH,Independent,Primary,-37.768396,144.835864,0,Major Cities,Brimbank (C)
2020,Frank Dando Sports Academy,ASHWOOD,Independent,Secondary,-37.8668,145.108886,0,Major Cities,Monash (C)
2020,Australian Christian College Hume,BENALLA,Independent,Primary,-36.54739533,145.9987242,1,Inner Regional,Benalla (RC)
2020,Beaconhills College,PAKENHAM,Independent,Combined,-38.061898,145.467319,0,Major Cities,Cardinia (S)
2020,Beaconhills College - Village Campus,BERWICK,Independent,Combined,-38.050203,145.357554,0,Major Cities,Casey (C)
2020,Ghilgai School,KILSYTH,Independent,Primary,-37.82913713,145.3189311,0,Major Cities,Yarra Ranges (S)
2020,River City Christian College,ECHUCA,Independent,Combined,-36.144815,144.731759,1,Inner Regional,Campaspe (S)
2020,Belgrave Heights Christian School,BELGRAVE HEIGHTS,Independent,Combined,-37.91890282,145.3462292,0,Major Cities,Yarra Ranges (S)
2020,Oakleigh Grammar,OAKLEIGH,Independent,Combined,-37.895907,145.082819,0,Major Cities,Monash (C)
2020,Worawa Aboriginal College,HEALESVILLE,Independent,Secondary,-37.68452365,145.5092164,1,Inner Regional,Yarra Ranges (S)
2020,Kerang Christian College,KERANG,Independent,Combined,-35.730422,143.913416,2,Outer Regional,Gannawarra (S)
2020,St Andrews Christian College,WANTIRNA SOUTH,Independent,Combined,-37.8741927,145.2442752,0,Major Cities,Knox (C)
2020,Chairo Christian School - Drouin East Campus,DROUIN EAST,Independent,Combined,-38.134274,145.895305,1,Inner Regional,Baw Baw (S)
2020,Chairo Christian School,DROUIN,Independent,Combined,-38.142837,145.877116,1,Inner Regional,Baw Baw (S)
2020,Chairo Christian School - Pakenham Campus,NAR NAR GOON,Independent,Combined,-38.09574622,145.5476843,1,Inner Regional,Cardinia (S)
2020,Australian International Academy of Education,COBURG,Independent,Combined,-37.736331,144.966123,0,Major Cities,Moreland (C)
2020,Australian International Academy of Education - Senior Campus,COBURG NORTH,Independent,Combined,-37.72654764,144.9586634,0,Major Cities,Moreland (C)
2020,Flinders Christian Community College,TYABB,Independent,Combined,-38.26334,145.167227,0,Major Cities,Mornington Peninsula (S)
2020,Flinders Christian Community College - Carrum Downs Campus,CARRUM DOWNS,Independent,Combined,-38.11689,145.180894,0,Major Cities,Frankston (C)
2020,Grace Christian College Wodonga,LENEVA,Independent,Combined,-36.157173,146.887345,1,Inner Regional,Wodonga (C)
2020,Melton Christian College,BROOKFIELD,Independent,Combined,-37.701012,144.560365,0,Major Cities,Melton (C)
2020,Mansfield Rudolf Steiner School,MANSFIELD,Independent,Combined,-37.061402,146.08574,2,Outer Regional,Mansfield (S)
2020,Japanese School of Melbourne,CAULFIELD SOUTH,Independent,Combined,-37.892445,145.019402,0,Major Cities,Glen Eira (C)
2020,King's College,WARRNAMBOOL,Independent,Combined,-38.362113,142.506174,1,Inner Regional,Warrnambool (C)
2020,Sophia Mundi Steiner School,ABBOTSFORD,Independent,Combined,-37.80197,145.00264,0,Major Cities,Yarra (C)
2020,Al-Taqwa College,HOPPERS CROSSING,Independent,Combined,-37.85265,144.722023,0,Major Cities,Wyndham (C)
2020,Overnewton Anglican Community College,KEILOR,Independent,Combined,-37.706557,144.82318,0,Major Cities,Brimbank (C)
2020,Overnewton Anglican Community College - Taylors Lakes Campus,TAYLORS LAKES,Independent,Combined,-37.690273,144.773278,0,Major Cities,Brimbank (C)
2020,Little Yarra Steiner School,YARRA JUNCTION,Independent,Combined,-37.79444291,145.631163,1,Inner Regional,Yarra Ranges (S)
2020,Bacchus Marsh Grammar - Maddingley Campus,BACCHUS MARSH,Independent,Combined,-37.690308,144.431829,0,Major Cities,Moorabool (S)
2020,Lighthouse Christian College,KEYSBOROUGH,Independent,Combined,-38.001083,145.142986,0,Major Cities,Greater Dandenong (C)
2020,Alphington Grammar School,ALPHINGTON,Independent,Combined,-37.780429,145.036174,0,Major Cities,Yarra (C)
2020,Yarralinda School,MOOROOLBARK,Independent,Primary,-37.76461019,145.3250651,0,Major Cities,Yarra Ranges (S)
2020,Castlemaine Steiner School & Kindergarten,MUCKLEFORD,Independent,Combined,-37.081883,144.156687,1,Inner Regional,Mount Alexander (S)
2020,The Kilmore International School,KILMORE,Independent,Combined,-37.301025,144.953202,1,Inner Regional,Mitchell (S)
2020,St Mary's Coptic Orthodox College,COOLAROO,Independent,Combined,-37.65583,144.931212,0,Major Cities,Hume (C)
2020,Minaret College,SPRINGVALE,Independent,Combined,-37.93863,145.149168,0,Major Cities,Greater Dandenong (C)
2020,Minaret College - Officer Campus,OFFICER,Independent,Combined,-38.05366726,145.4110028,0,Major Cities,Cardinia (S)
2020,Victory Lutheran College,WEST WODONGA,Independent,Combined,-36.116752,146.846422,1,Inner Regional,Wodonga (C)
2020,Son Centre Christian College,SWAN HILL,Independent,Primary,-35.377564,143.546498,2,Outer Regional,Swan Hill (RC)
2020,Girton Grammar School,BENDIGO,Independent,Combined,-36.761969,144.270883,1,Inner Regional,Greater Bendigo (C)
2020,Casey Grammar School,CRANBOURNE EAST,Independent,Combined,-38.11029539,145.2928989,0,Major Cities,Casey (C)
2020,Victory Christian College,KENNINGTON,Independent,Combined,-36.782625,144.313456,1,Inner Regional,Greater Bendigo (C)
2020,Ilim College,DALLAS,Independent,Combined,-37.668621,144.930072,0,Major Cities,Hume (C)
2020,Christian College Bellarine,DRYSDALE,Independent,Combined,-38.17102,144.573556,1,Inner Regional,Greater Geelong (C)
2020,Erasmus Primary School,HAWTHORN,Independent,Primary,-37.827083,145.031327,0,Major Cities,Boroondara (C)
2020,Kardinia International College,BELL POST HILL,Independent,Combined,-38.112649,144.328729,0,Major Cities,Greater Geelong (C)
2020,Good News Lutheran College,TARNEIT,Independent,Combined,-37.855204,144.665994,0,Major Cities,Wyndham (C)
2020,Sirius College,BROADMEADOWS,Independent,Combined,-37.684291,144.934966,0,Major Cities,Hume (C)
2020,Sirius College - Keysborough Campus,KEYSBOROUGH,Independent,Combined,-38.00482,145.161666,0,Major Cities,Greater Dandenong (C)
2020,Sirius College - Meadow Fair Campus,BROADMEADOWS,Independent,Combined,-37.671336,144.922064,0,Major Cities,Hume (C)
2020,Sirius College - Shepparton Campus,LEMNOS,Independent,Combined,-36.364187,145.49172,1,Inner Regional,Greater Shepparton (C)
2020,Sirius College - Ibrahim Dellal Campus,SUNSHINE WEST,Independent,Combined,-37.785573,144.790431,0,Major Cities,Brimbank (C)
2020,Red Rock Christian College,SUNBURY,Independent,Combined,-37.5191,144.706,1,Inner Regional,Hume (C)
2020,Maharishi School of the Age of Enlightenment,RESERVOIR,Independent,Primary,-37.704377,145.019467,0,Major Cities,Darebin (C)
2020,Shepparton Christian College,SHEPPARTON,Independent,Combined,-36.35375591,145.4162583,1,Inner Regional,Greater Shepparton (C)
2020,Darul Ulum College of Victoria,FAWKNER,Independent,Combined,-37.705621,144.971191,0,Major Cities,Moreland (C)
2020,St Thomas Aquinas College,TYNONG,Independent,Combined,-38.0829561,145.622793,1,Inner Regional,Cardinia (S)
2020,Bairnsdale Christian Community School,BAIRNSDALE,Independent,Primary,-37.841223,147.578345,2,Outer Regional,East Gippsland (S)
2020,East Preston Islamic College,PRESTON,Independent,Combined,-37.73395221,145.0343898,0,Major Cities,Darebin (C)
2020,Heatherton Christian College,CLARINDA,Independent,Combined,-37.957836,145.1112587,0,Major Cities,Kingston (C) (Vic.)
2020,Dandenong Ranges Steiner School,EMERALD,Independent,Primary,-37.959759,145.388212,0,Major Cities,Cardinia (S)
2020,Melbourne Montessori School - Brighton East Campus,BRIGHTON EAST,Independent,Combined,-37.911752,145.017512,0,Major Cities,Bayside (C)
2020,Aitken College,GREENVALE,Independent,Combined,-37.627398,144.888422,0,Major Cities,Hume (C)
2020,Alia College,HAWTHORN EAST,Independent,Secondary,-37.843225,145.045173,0,Major Cities,Boroondara (C)
2020,Ballarat Steiner School,MOUNT HELEN,Independent,Primary,-37.64075776,143.8622038,1,Inner Regional,Ballarat (C)
2020,Cobram Anglican Grammar School,COBRAM,Independent,Combined,-35.924283,145.660055,1,Inner Regional,Moira (S)
2020,Freshwater Creek Steiner School,FRESHWATER CREEK,Independent,Primary,-38.26332276,144.279739,1,Inner Regional,Surf Coast (S)
2020,Gisborne Montessori School,NEW GISBORNE,Independent,Primary,-37.45338955,144.6000093,1,Inner Regional,Macedon Ranges (S)
2020,Mt Hira College,KEYSBOROUGH,Independent,Combined,-38.013991,145.175471,0,Major Cities,Greater Dandenong (C)
2020,OneSchool Global Vic,YARRAMBAT,Independent,Combined,-37.64322649,145.1388114,0,Major Cities,Nillumbik (S)
2020,OneSchool Global Vic - Bendigo Centre,KANGAROO FLAT,Independent,Combined,-36.781544,144.228738,1,Inner Regional,Greater Bendigo (C)
2020,OneSchool Global Vic - Berwick Centre,OFFICER,Independent,Combined,-38.05818486,145.4156613,0,Major Cities,Cardinia (S)
2020,OneSchool Global Vic - Melton Centre,MELTON,Independent,Combined,-37.68625,144.542265,0,Major Cities,Melton (C)
2020,OneSchool Global Vic - Swan Hill Centre,SWAN HILL,Independent,Combined,-35.344951,143.546714,2,Outer Regional,Swan Hill (RC)
2020,OneSchool Global Vic - Nathalia Centre,NATHALIA,Independent,Combined,-36.059873,145.201894,1,Inner Regional,Moira (S)
2020,OneSchool Global Vic - Bairnsdale Centre,LUCKNOW,Independent,Combined,-37.809926,147.648418,2,Outer Regional,East Gippsland (S)
2020,OneSchool Global Vic - Hamilton Campus,HAMILTON,Independent,Combined,-37.745608,142.062859,1,Inner Regional,Southern Grampians (S)
2020,Geelong Baptist College,LOVELY BANKS,Independent,Combined,-38.068112,144.328265,0,Major Cities,Greater Geelong (C)
2020,Mildura Christian College,IRYMPLE,Independent,Combined,-34.247423,142.145318,2,Outer Regional,Mildura (RC)
2020,St Paul's Anglican Grammar School - Traralgon Campus,TRARALGON,Independent,Combined,-38.183039,146.518655,1,Inner Regional,Latrobe (C) (Vic.)
2020,Cathedral College Wangaratta,WANGARATTA,Independent,Combined,-36.355626,146.321634,1,Inner Regional,Wangaratta (RC)
2020,Cathedral College Wangaratta - The Close Campus,WANGARATTA,Independent,Combined,-36.384786,146.329242,1,Inner Regional,Wangaratta (RC)
2020,Berry Street School,NOBLE PARK,Independent,Secondary,-37.981547,145.190186,0,Major Cities,Greater Dandenong (C)
2020,Yesodei HaTorah College,ELWOOD,Independent,Combined,-37.873227,144.983491,0,Major Cities,Port Phillip (C)
2020,Alice Miller School - Candlebark Campus,ROMSEY,Independent,Secondary,-37.37230815,144.6876199,1,Inner Regional,Macedon Ranges (S)
2020,Lakeside College,PAKENHAM,Independent,Combined,-38.06492414,145.4559279,0,Major Cities,Cardinia (S)
2020,Beechworth Montessori School,BEECHWORTH,Independent,Primary,-36.36704698,146.6931653,1,Inner Regional,Indigo (S)
2020,Balcombe Grammar School,MOUNT MARTHA,Independent,Combined,-38.2738,145.033,0,Major Cities,Mornington Peninsula (S)
2020,Ballarat Christian College,SEBASTOPOL,Independent,Combined,-37.59333224,143.843249,1,Inner Regional,Ballarat (C)
2020,Hume Anglican Grammar,MICKLEHAM,Independent,Combined,-37.568405,144.931491,0,Major Cities,Hume (C)
2020,Lighthouse Christian College Cranbourne,CRANBOURNE,Independent,Combined,-38.14,145.3073,0,Major Cities,Casey (C)
2020,Geelong Lutheran College,ARMSTRONG CREEK,Independent,Combined,-38.23097342,144.3386112,0,Major Cities,Greater Geelong (C)
2020,Daylesford Dharma School,DAYLESFORD,Independent,Primary,-37.343614,144.165598,1,Inner Regional,Hepburn (S)
2020,Al Siraat College,EPPING,Independent,Combined,-37.62426056,145.0375337,0,Major Cities,Whittlesea (C)
2020,Woodleigh School,LANGWARRIN SOUTH,Independent,Combined,-38.192609,145.173558,0,Major Cities,Frankston (C)
2020,Woodleigh School - Minimbah Campus,FRANKSTON SOUTH,Independent,Combined,-38.17322436,145.1139308,0,Major Cities,Frankston (C)
2020,Christadelphian Heritage College Melbourne,THE BASIN,Independent,Primary,-37.86004212,145.3216299,0,Major Cities,Knox (C)
2020,Templestowe Heights Primary School,TEMPLESTOWE LOWER,Government,Primary,-37.767214,145.119353,0,Major Cities,Manningham (C)
2020,Sunshine Harvester Primary School,SUNSHINE,Government,Primary,-37.78339776,144.8458748,0,Major Cities,Brimbank (C)
2020,Croydon Primary School,CROYDON,Government,Primary,-37.793171,145.281321,0,Major Cities,Maroondah (C)
2020,Meadows Primary School,BROADMEADOWS,Government,Primary,-37.68756372,144.9289159,0,Major Cities,Hume (C)
2020,Dandenong High School-Cleeland Campus,DANDENONG,Government,Secondary,-37.978281,145.213347,0,Major Cities,Greater Dandenong (C)
2020,Dandenong High School Burremah Grassmere Annexe,DOVETON,Government,Secondary,-37.98582,145.231159,0,Major Cities,Casey (C)
2020,Brunswick Secondary College-Brunswick English Language Centre,BRUNSWICK,Government,Secondary,-37.77105561,144.9557422,0,Major Cities,Moreland (C)
2020,Collingwood College-Collingwood Alternative School,COLLINGWOOD,Government,Combined,-37.802387,144.985641,0,Major Cities,Yarra (C)
2020,Lynall Hall Community School-Richmond Campus,RICHMOND,Government,Secondary,-37.817951,145.001821,0,Major Cities,Yarra (C)
2020,Yarra Hills Secondary College,MOOROOLBARK,Government,Secondary,-37.78925938,145.3160489,0,Major Cities,Yarra Ranges (S)
2020,Frankston High School-VCE Campus,FRANKSTON,Government,Secondary,-38.160178,145.128869,0,Major Cities,Frankston (C)
2020,Lavers Hill K-12 College - Barongarook Primary School,BARONGAROOK,Government,Combined,-38.4274734,143.6142497,1,Inner Regional,Colac-Otway (S)
2020,Traralgon College Hazelwood Estate,YINNAR,Government,Secondary,-38.311052,146.380177,1,Inner Regional,Latrobe (C) (Vic.)
2020,Hume Central Secondary College,BROADMEADOWS,Government,Secondary,-37.680677,144.915239,0,Major Cities,Hume (C)
2020,Mill Park Secondary College-Senior Campus,EPPING,Government,Secondary,-37.64495274,145.0634514,0,Major Cities,Whittlesea (C)
2020,Sunbury And Macedon Ranges Specialist School-Bullengarook Senior Campus,BULLENGAROOK,Government,Combined,-37.486294,144.516667,1,Inner Regional,Macedon Ranges (S)
2020,Western Heights Secondary College-Quamby Campus,HAMLYN HEIGHTS,Government,Secondary,-38.1247,144.335,0,Major Cities,Greater Geelong (C)
2020,Bayside P-12 College-Paisley Campus,NEWPORT,Government,Combined,-37.84389559,144.8636354,0,Major Cities,Hobsons Bay (C)
2020,Western English Language School-Footscray Campus,FOOTSCRAY,Government,Combined,-37.80658699,144.8998784,0,Major Cities,Maribyrnong (C)
2020,Lakeview Senior College,CAROLINE SPRINGS,Government,Secondary,-37.73116305,144.7401359,0,Major Cities,Melton (C)
2020,Maryborough Education Centre,MARYBOROUGH,Government,Combined,-37.041827,143.722657,1,Inner Regional,Central Goldfields (S)
2020,Newport Gardens Primary School,NEWPORT,Government,Primary,-37.84488,144.867692,0,Major Cities,Hobsons Bay (C)
2020,Kyabram P-12 College-Haslem Campus,KYABRAM,Government,Combined,-36.31716396,145.0530893,1,Inner Regional,Campaspe (S)
2020,Westall Secondary College-Westall English Language Centre,CLAYTON SOUTH,Government,Secondary,-37.94022498,145.136181,0,Major Cities,Kingston (C) (Vic.)
2020,Aitken Creek Primary School,CRAIGIEBURN,Government,Primary,-37.58197659,144.9061149,0,Major Cities,Hume (C)
2020,Albert Park College,ALBERT PARK,Government,Secondary,-37.84436706,144.9474157,0,Major Cities,Port Phillip (C)
2020,Phoenix P-12 Community College,SEBASTOPOL,Government,Combined,-37.58661037,143.8335059,1,Inner Regional,Ballarat (C)
2020,Phoenix P-12 Community College-Redan Campus,SEBASTOPOL,Government,Combined,-37.58554954,143.8345966,1,Inner Regional,Ballarat (C)
2020,Bayside P-12 College-Altona North Campus,ALTONA NORTH,Government,Combined,-37.835866,144.84649,0,Major Cities,Hobsons Bay (C)
2020,Boort District P-12 School,BOORT,Government,Combined,-36.11042086,143.7268142,2,Outer Regional,Loddon (S)
2020,Bulleen Heights School-Manningham Road Campus,TEMPLESTOWE LOWER,Government,Secondary,-37.77220681,145.1044816,0,Major Cities,Manningham (C)
2020,Oakwood School-Noble Park Campus,NOBLE PARK NORTH,Government,Secondary,-37.9612569,145.1902867,0,Major Cities,Greater Dandenong (C)
2020,Charles La Trobe P-12 College-Pavilion - The Edge South Morang Campus,MILL PARK,Government,Combined,-37.65058016,145.0700393,0,Major Cities,Whittlesea (C)
2020,Charles La Trobe P-12 College-The Pavilion Campus - Preston East,EPPING,Government,Combined,-37.73790557,145.0181746,0,Major Cities,Darebin (C)
2020,Cranbourne East Primary School,CRANBOURNE EAST,Government,Primary,-38.1063,145.305,0,Major Cities,Casey (C)
2020,Cranbourne East Secondary College,CRANBOURNE EAST,Government,Secondary,-38.104873,145.306032,0,Major Cities,Casey (C)
2020,Dallas Brooks Community Primary School,DALLAS,Government,Primary,-37.669162,144.941842,0,Major Cities,Hume (C)
2020,Horsham Primary School,HORSHAM,Government,Primary,-36.71137916,142.2151479,2,Outer Regional,Horsham (RC)
2020,Horsham Primary School-Rassmussen Road Campus,HORSHAM,Government,Primary,-36.6973783,142.2045357,2,Outer Regional,Horsham (RC)
2020,Kororoit Creek Primary School,BURNSIDE HEIGHTS,Government,Primary,-37.7352,144.754,0,Major Cities,Melton (C)
2020,Lyndhurst Primary School,LYNDHURST,Government,Primary,-38.0752,145.254,0,Major Cities,Casey (C)
2020,Noble Park English Language School-Casey Campus,HAMPTON PARK,Government,Combined,-38.03473944,145.2577936,0,Major Cities,Casey (C)
2020,Noble Park English Language School-Springvale Campus,SPRINGVALE,Government,Primary,-37.952141,145.152736,0,Major Cities,Greater Dandenong (C)
2020,Noble Park English Language School-Stonnington Glen Eira Campus,GLEN HUNTLY,Government,Primary,-37.893771,145.046229,0,Major Cities,Glen Eira (C)
2020,Northern Bay P-12 College,CORIO,Government,Combined,-38.079288,144.355525,0,Major Cities,Greater Geelong (C)
2020,Northern Bay P-12 College-Hendy Street P-8 Campus,CORIO,Government,Combined,-38.07100197,144.3672958,0,Major Cities,Greater Geelong (C)
2020,Northern Bay P-12 College-Peacock Avenue P-8 Campus,NORLANE,Government,Combined,-38.08914986,144.3427333,0,Major Cities,Greater Geelong (C)
2020,Northern Bay P-12 College-Tallis Street P-8 Campus,NORLANE,Government,Combined,-38.09032423,144.3648082,0,Major Cities,Greater Geelong (C)
2020,Northern Bay P-12 College-Wexford Court P-8 Campus,CORIO,Government,Combined,-38.07230432,144.3510438,0,Major Cities,Greater Geelong (C)
2020,Seymour College-Special Campus,SEYMOUR,Government,Combined,-37.031612,145.142721,1,Inner Regional,Mitchell (S)
2020,Suzanne Cory High School,WERRIBEE,Government,Secondary,-37.8939,144.701,0,Major Cities,Wyndham (C)
2020,Truganina South Primary School,TRUGANINA,Government,Primary,-37.865058,144.7257,0,Major Cities,Wyndham (C)
2020,Wyndham Park Primary School,WERRIBEE,Government,Primary,-37.88407252,144.6773174,0,Major Cities,Wyndham (C)
2020,Blackburn English Language School-Maroondah Campus,CROYDON NORTH,Government,Combined,-37.7694759,145.2961155,0,Major Cities,Maroondah (C)
2020,Hume Central Secondary College-Hume Central English Language Campus,BROADMEADOWS,Government,Secondary,-37.67904953,144.930297,0,Major Cities,Hume (C)
2020,Western English Language School-Wyndham Secondary Campus,WERRIBEE,Government,Combined,-37.88896409,144.6536284,0,Major Cities,Wyndham (C)
2020,Methodist Ladies' College - Mallacoota Campus,MALLACOOTA,Independent,Combined,-37.480619,149.819391,3,Remote,East Gippsland (S)
2020,Islamic College Of Melbourne,TARNEIT,Independent,Combined,-37.85474629,144.6601538,0,Major Cities,Wyndham (C)
2020,Lightning Reef Primary School,BENDIGO,Government,Primary,-36.73684309,144.2687919,1,Inner Regional,Greater Bendigo (C)
2020,Southern Cross Grammar,CAROLINE SPRINGS,Independent,Combined,-37.71396413,144.7396024,0,Major Cities,Melton (C)
2020,St Francis of Assisi Catholic Primary School,TARNEIT,Catholic,Primary,-37.84785899,144.6985065,0,Major Cities,Wyndham (C)
2020,Waratah Special Developmental School,BELLFIELD,Government,Combined,-37.756303,145.039531,0,Major Cities,Banyule (C)
2020,Geelong Grammar School - Corio Campus,CORIO,Independent,Combined,-38.06692309,144.3985257,0,Major Cities,Greater Geelong (C)
2020,Geelong Grammar School - Timbertop Campus,MANSFIELD,Independent,Combined,-37.127172,146.305349,2,Outer Regional,Mansfield (S)
2020,Geelong Grammar School - Bostock House Campus,NEWTOWN,Independent,Combined,-38.153142,144.336087,0,Major Cities,Greater Geelong (C)
2020,Geelong Grammar School - Toorak campus,TOORAK,Independent,Combined,-37.839574,145.008657,0,Major Cities,Stonnington (C)
2020,Sacred Heart School - Senior School,YARRAWONGA,Catholic,Primary,-36.012792,146.013765,1,Inner Regional,Moira (S)
2020,Berengarra School - Pathways Campus,CHADSTONE,Independent,Secondary,-37.87599,145.099012,0,Major Cities,Monash (C)
2020,St Joseph's Flexible Learning Centre,NORTH MELBOURNE,Independent,Secondary,-37.803548,144.954737,0,Major Cities,Melbourne (C)
2020,MacKillop Specialist School,WHITTINGTON,Catholic,Combined,-38.17432485,144.3871113,0,Major Cities,Greater Geelong (C)
2020,St Francis Xavier College - Officer Campus,OFFICER,Catholic,Secondary,-38.06019427,145.4345266,0,Major Cities,Cardinia (S)
2020,St Peter's College - Cranbourne East Campus,CRANBOURNE EAST,Catholic,Secondary,-38.114158,145.319463,0,Major Cities,Casey (C)
2020,Northern School For Autism-Lalor Campus,LALOR,Government,Combined,-37.66743981,145.0111358,0,Major Cities,Whittlesea (C)
2020,Glenroy Central Primary School,GLENROY,Government,Primary,-37.7051,144.925,0,Major Cities,Moreland (C)
2020,Doveton College,DOVETON,Government,Combined,-37.9894,145.243,0,Major Cities,Casey (C)
2020,Tarneit Senior College,TARNEIT,Government,Secondary,-37.83330658,144.6794225,0,Major Cities,Wyndham (C)
2020,Surf Coast Secondary College,TORQUAY,Government,Secondary,-38.30419186,144.3238552,1,Inner Regional,Surf Coast (S)
2020,Croxton Special School-Transition Learning Centre,THORNBURY,Government,Combined,-37.75685303,145.0251312,0,Major Cities,Darebin (C)
2020,Sacred Heart College - Senior Campus,YARRAWONGA,Catholic,Secondary,-36.00867412,146.0092058,1,Inner Regional,Moira (S)
2020,Berry Street School - Shepparton Campus,SHEPPARTON,Independent,Secondary,-36.376161,145.400044,1,Inner Regional,Greater Shepparton (C)
2020,Waverley Christian College - Narre Warren South Campus,NARRE WARREN SOUTH,Independent,Combined,-38.0493,145.3,0,Major Cities,Casey (C)
2020,Koonwarra Village School,KOONWARRA,Independent,Primary,-38.54827709,145.943811,1,Inner Regional,South Gippsland (S)
2020,Glenroy Private,GLENROY,Independent,Combined,-37.697077,144.928185,0,Major Cities,Moreland (C)
2020,Divrei Emineh,ELSTERNWICK,Independent,Combined,-37.903565,145.035018,0,Major Cities,Glen Eira (C)
2020,Mount Evelyn Christian School - Ranges Tec Campus,LILYDALE,Independent,Combined,-37.75246329,145.3478974,0,Major Cities,Yarra Ranges (S)
2020,Cornish College,BANGHOLME,Independent,Combined,-38.048641,145.150451,0,Major Cities,Greater Dandenong (C)
2020,Ilim College - Glenroy Campus,GLENROY,Independent,Combined,-37.703963,144.956528,0,Major Cities,Moreland (C)
2020,Western Autistic School,LAVERTON,Government,Combined,-37.85078167,144.7780691,0,Major Cities,Hobsons Bay (C)
2020,Marnebek School Cranbourne-Cranbourne East Campus,CRANBOURNE EAST,Government,Combined,-38.104873,145.306032,0,Major Cities,Casey (C)
2020,Collingwood English Language School-Broadmeadows Campus,BROADMEADOWS,Government,Combined,-37.6815764,144.9093354,0,Major Cities,Hume (C)
2020,Lindenow Primary School-Woodglen Campus,WOODGLEN,Government,Primary,-37.775792,147.382147,2,Outer Regional,East Gippsland (S)
2020,Glen Eira College-Glen Eira English Language Centre,CAULFIELD EAST,Government,Secondary,-37.88572339,145.0380456,0,Major Cities,Glen Eira (C)
2020,Emerson School-Emerson Middle campus,DANDENONG NORTH,Government,Combined,-37.96788545,145.2129079,0,Major Cities,Greater Dandenong (C)
2020,Wild Cherry School,BAIRNSDALE,Independent,Primary,-37.82106299,147.6078018,2,Outer Regional,East Gippsland (S)
2020,Warringa Park School-Cayleys Road Campus,WERRIBEE SOUTH,Government,Combined,-37.95007201,144.6868917,0,Major Cities,Wyndham (C)
2020,Alamanda K-9 College,POINT COOK,Government,Combined,-37.90833699,144.7412012,0,Major Cities,Wyndham (C)
2020,Tarneit P-9 College,TARNEIT,Government,Combined,-37.8365064,144.6807343,0,Major Cities,Wyndham (C)
2020,Benalla P-12 College,BENALLA,Government,Combined,-36.553372,145.963847,1,Inner Regional,Benalla (RC)
2020,Benalla P-12 College-Waller Street Campus,BENALLA,Government,Combined,-36.560203,145.965038,1,Inner Regional,Benalla (RC)
