Calendar Year,ACARA SML ID,AGE ID,School Name,Suburb,State,Postcode,School Sector,School Type,Campus Type,Rolled Reporting Description,School URL,Governing Body,Governing Body URL,Year Range,Geolocation,ICSEA,ICSEA Percentile,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English - Yes (%),Language Background Other Than English - No (%),Language Background Other Than English - Not Stated (%),Boys to Girls Ratio
2020,48354,49181,Sutherland Dianella Primary School,Dianella,WA,6059,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5143,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1071,77,11,24,33,32,26,20.6,13,10.1,352,166,186,334.4,1,38,57,6,0.003164126
2020,41819,10753,Windsor High School,Mcgraths Hill,NSW,2756,Government,Secondary,School Single Entity,Individual Reporting,http://www.windsor-h.schools.nsw.edu.au,Department of Education NSW,https://education.nsw.gov.au/,7-Dec,Major Cities,924,14,58,26,12,3,43,48.3,17,12.1,557,263,294,556.1,17,9,91,0,0.001999347
2020,41958,9203,Raymond Terrace Public School,Raymond Terrace,NSW,2324,Government,Primary,School Single Entity,Individual Reporting,https://raymondter-p.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,903,9,61,26,10,3,24,25.5,8,7,371,175,196,371,25,5,95,0,0.003001715
2020,49475,6091,John Pirie Secondary School,Port Pirie,SA,5540,Government,Secondary,School Single Entity,Individual Reporting,http://www.jpss.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, 7-12",Outer Regional,879,6,74,19,5,1,53,51.8,44,33.4,650,307,343,650,20,3,97,0,0.001713287
2020,42921,10012,Figtree High School,Figtree,NSW,2525,Government,Secondary,School Single Entity,Individual Reporting,https://figtree-h.schools.nsw.gov.au,Department of Education NSW,https://education.nsw.gov.au/,7-Dec,Major Cities,1003,48,33,32,22,13,74,76.8,20,18.8,967,457,510,964.8,4,26,74,0,0.001151538
2020,47325,55068,Strathpine West State School,Strathpine,QLD,4500,Government,Primary,School Single Entity,Individual Reporting,http://www.strathpinewestss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,962,28,45,33,17,5,39,35.8,25,15.7,483,228,255,482.6,11,18,82,0,0.00230546
2020,41231,7667,Normanhurst Public School,Normanhurst,NSW,2076,Government,Primary,School Single Entity,Individual Reporting,https://normanhurs-p.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,1134,93,2,9,29,59,18,21.5,2,3.2,409,193,216,409,1,47,53,0,0.002722254
2020,47480,52774,Kepnock State High School,Kepnock,QLD,4670,Government,Secondary,School Single Entity,Individual Reporting,http://www.kepnockshs.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,7-Dec,Inner Regional,941,20,54,29,14,3,124,115.2,63,46.3,1379,652,727,1378.8,12,5,95,0,0.000807341
2020,49010,14665,St Helena's Catholic Primary School,Ellenbrook,WA,6069,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sthelenas.wa.edu.au,Catholic Education Western Australia,https://www.cewa.edu.au/,PP-6,Major Cities,1052,70,12,32,37,19,26,22.2,21,17.3,428,202,226,428,1,35,65,0,0.002601169
2020,48740,55843,Currambine Primary School,Currambine,WA,6028,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5757,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1041,66,17,30,33,20,45,37.7,33,22.2,764,361,403,726,2,20,63,16,0.001457146
2020,47500,46529,Mirani State High School,Mirani,QLD,4754,Government,Secondary,School Single Entity,Individual Reporting,http://www.miranishs.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,7-Dec,Outer Regional,965,29,41,41,15,3,71,69.6,35,27,876,414,462,876,8,3,97,0,0.001270837
2020,40182,8300,Sheffield School,Sheffield,TAS,7306,Government,Combined,School Single Entity,Individual Reporting,http://education.tas.edu.au/sheffield/Pages/Home.aspx,Department of Education Tasmania,https://www.education.tas.gov.au/,K-12,Outer Regional,935,17,55,26,14,4,47,38.6,32,23.5,466,220,246,443.3,12,2,95,3,0.002388674
2020,45725,1205,St Patrick's School,Lilydale,VIC,3140,Catholic,Primary,School Single Entity,Individual Reporting,http://www.splilydale.catholic.edu.au,Catholic Education Commission of Victoria,https://www.cecv.catholic.edu.au/,Prep-6,Major Cities,1056,72,13,26,39,23,19,16,7,4.1,242,114,128,242,0,14,86,0,0.004599353
2020,47852,554,St Columban's College,Caboolture,QLD,4510,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.stc.qld.edu.au,Queensland Catholic Education Commission,https://qcec.catholic.edu.au/,7-Dec,Major Cities,1024,58,19,36,31,14,95,89.8,68,46.7,1102,521,581,1102,4,7,93,0,0.001010006
2020,41447,8618,Panania North Public School,Panania,NSW,2213,Government,Primary,School Single Entity,Individual Reporting,https://pananianth-p.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,1027,59,23,31,27,19,21,21.2,4,2.9,373,176,197,373,3,58,42,0,0.002983899
2020,43029,6350,Portland Central School,Portland,NSW,2847,Government,Combined,School Single Entity,Individual Reporting,https://portland-c.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,K-12,Inner Regional,866,5,72,22,6,0,14,15.2,7,5.9,130,61,69,130,27,5,95,0,0.008560794
2020,44133,11319,Lockwood Primary School,Lockwood,VIC,3551,Government,Primary,School Single Entity,Individual Reporting,http://www.lockwoodps.vic.edu.au,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Inner Regional,973,33,43,34,19,4,10,8.5,7,4.2,130,61,69,130,6,3,97,0,0.008560794
2020,44550,12138,Newhaven Primary School,Newhaven,VIC,3925,Government,Primary,School Single Entity,Individual Reporting,http://newhavenps.vic.edu.au/,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Inner Regional,997,45,34,33,23,10,13,9.2,5,2.8,130,61,69,130,2,5,93,2,0.008560794
2020,46853,51793,Forest Hill State School,Forest Hill,QLD,4342,Government,Primary,School Single Entity,Individual Reporting,http://www.foresthillss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,966,30,46,30,18,5,11,9.6,10,5.6,130,61,69,130,9,1,99,0,0.008560794
2020,48977,2757,Assumption Catholic Primary School,Mandurah,WA,6210,Catholic,Primary,School Single Entity,Individual Reporting,http://www.assumption.wa.edu.au,Catholic Education Western Australia,https://www.cewa.edu.au/,PP-6,Major Cities,1025,58,23,32,32,14,22,19.3,16,13.7,392,185,207,392,1,19,81,0,0.002839039
2020,50368,69248,Coomera Rivers State School,Coomera,QLD,4209,Government,Primary,School Single Entity,Individual Reporting,http://www.coomerariversss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,1006,49,27,36,26,10,82,76.5,47,33.2,1178,557,621,1178,5,19,81,0,0.00094474
2020,41010,7053,Coogee Public School,Coogee,NSW,2034,Government,Primary,School Single Entity,Individual Reporting,http://www.coogeepublicschool.com,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,1131,92,2,10,28,60,28,32.1,6,4.1,599,283,316,599,2,33,67,0,0.001857556
2020,48582,52408,North Parmelia Primary School,Parmelia,WA,6167,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5538,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,937,18,54,30,13,3,22,17.3,21,12.7,299,141,158,283.4,14,17,4,80,0.003721325
2020,49151,6988,Coromandel Valley Primary School,Coromandel Valley,SA,5051,Government,Primary,School Single Entity,Individual Reporting,http://www.coromandps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,1094,84,5,19,36,40,28,25.5,13,8.6,468,221,247,468,2,6,94,0,0.002377377
2020,41101,8608,Peakhurst South Public School,Peakhurst,NSW,2210,Government,Primary,School Single Entity,Individual Reporting,https://peakhursts-p.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,1061,74,13,27,34,26,17,18.4,3,2.8,337,159,178,337,1,43,57,0,0.003301187
2020,45844,1049,St John the Baptist School,Ferntree Gully,VIC,3156,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjferntreegully.catholic.edu.au,Catholic Education Commission of Victoria,https://www.cecv.catholic.edu.au/,Prep-6,Major Cities,1064,75,10,28,36,26,16,12.5,7,3,168,79,89,167.4,1,24,76,0,0.006622024
2020,46559,56150,Northern Beaches State High School,Deeragun,QLD,4818,Government,Secondary,School Single Entity,Individual Reporting,http://www.northernbeachesshs.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,7-Dec,Outer Regional,931,16,52,32,13,3,83,80.2,42,28.8,863,408,455,863,17,6,94,0,0.001289072
2020,42497,9355,Tamworth South Public School,Tamworth,NSW,2340,Government,Primary,School Single Entity,Individual Reporting,https://tamworths-p.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,K-6,Inner Regional,843,4,70,21,7,2,34,43.8,12,9.8,525,248,277,525,43,5,95,0,0.002118952
2020,41476,8620,Picnic Point Public School,Picnic Point,NSW,2213,Government,Primary,School Single Entity,Individual Reporting,https://picnicpt-p.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,1102,86,5,18,34,43,18,20.4,4,2.9,394,186,208,394,1,62,38,0,0.002823095
2020,45627,28833,William Ruthven Secondary College,Reservoir,VIC,3073,Government,Secondary,School Single Entity,Individual Reporting,http://www.williamruthvensc.vic.edu.au,Department of Education and Training Victoria,https://www.education.vic.gov.au/,7-Dec,Major Cities,960,27,52,27,15,6,42,36.4,19,15.4,394,186,208,394,4,55,44,1,0.002823095
2020,49765,301,Rosary School,Prospect,SA,5082,Catholic,Primary,School Single Entity,Individual Reporting,http://www.rosary.catholic.edu.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-6,Major Cities,1082,80,8,22,35,35,29,24.8,12,6.3,394,186,208,394,1,10,90,0,0.002823095
2020,47789,711,St Thomas More's Primary School,Toowoomba,QLD,4350,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stmtwb.catholic.edu.au,Queensland Catholic Education Commission,https://qcec.catholic.edu.au/,Prep-6,Inner Regional,1041,66,19,30,29,23,30,26.9,19,11.1,432,204,228,432,3,18,82,0,0.002574526
2020,49758,334,St Joseph's Memorial School,Norwood,SA,5067,Catholic,Primary,School Head Campus,Rolled Reporting,http://www.sjms.catholic.edu.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-6,Major Cities,1121,90,2,11,34,53,28,15.9,11,5,225,106,119,225,0,18,80,2,0.004942887
2020,41656,14743,Parklea Public School,Glenwood,NSW,2768,Government,Primary,School Single Entity,Individual Reporting,https://parklea-p.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,1076,79,11,22,34,34,40,41.3,8,8.3,696,329,367,696,2,54,46,0,0.001597875
2020,48656,48984,Goollelal Primary School,Kingsley,WA,6026,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5650,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,1078,79,10,24,33,33,17,14.2,15,11.5,244,115,129,228.4,1,13,54,33,0.00455766
2020,44604,9063,Murrumbeena Primary School,Murrumbeena,VIC,3163,Government,Primary,School Single Entity,Individual Reporting,http://www.murrumbeenaps.vic.edu.au,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Major Cities,1143,95,1,8,27,63,43,35.2,17,8.9,527,249,278,527,0,50,50,0,0.002110057
2020,47554,54635,Marsden State High School,Waterford West,QLD,4133,Government,Secondary,School Single Entity,Individual Reporting,http://www.marsdenshs.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,7-Dec,Major Cities,942,20,54,32,12,2,195,189,111,80,2829,1339,1490,2829,9,39,61,0,0.000393051
2020,47338,51589,Bellevue Park State School,Ashmore,QLD,4214,Government,Primary,School Single Entity,Individual Reporting,http://www.bellevueparkss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,1054,71,13,28,32,26,42,40,26,18,641,303,338,641,4,36,64,0,0.001734543
2020,50503,29796,Glenroy Private,Glenroy,VIC,3046,Independent,Combined,School Single Entity,Individual Reporting,http://www.glenroyprivate.vic.edu.au/,Independent Schools Victoria,https://www.is.vic.edu.au,Prep-10,Major Cities,963,29,45,28,21,5,28,26.4,8,8,339,160,179,339,0,99,1,0,0.00327965
2020,42401,9682,Woolgoolga High School,Woolgoolga,NSW,2456,Government,Secondary,School Single Entity,Individual Reporting,http://www.woolgoolga-h.schools.nsw.edu.au,Department of Education NSW,https://education.nsw.gov.au/,7-Dec,Inner Regional,959,27,44,30,18,8,60,63.7,17,14.1,812,384,428,810.4,14,13,87,0,0.001369074
2020,42744,10413,Bungendore Public School,Bungendore,NSW,2621,Government,Primary,School Single Entity,Individual Reporting,https://bungendore-p.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,K-6,Inner Regional,1051,70,16,28,31,25,25,29.3,6,5,510,241,269,510,2,5,95,0,0.00217955
2020,49925,10321,North Ainslie Primary School,Ainslie,ACT,2602,Government,Primary,School Single Entity,Individual Reporting,http://www.nthainslieps.act.edu.au/,ACT Education Directorate,https://www.education.act.gov.au/,K-6,Major Cities,1132,93,6,8,24,62,45,39.2,11,8.6,643,304,339,642.2,2,24,76,0,0.001728578
2020,47575,57936,Upper Coomera State College,Upper Coomera,QLD,4209,Government,Combined,School Single Entity,Individual Reporting,http://www.uppercoomerasc.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-12,Major Cities,967,30,45,35,16,4,173,158.6,89,65.2,2064,977,1087,2064,7,15,85,0,0.000538494
2020,45594,28202,Nossal High School,Berwick,VIC,3806,Government,Secondary,School Single Entity,Individual Reporting,http://www.nossalhs.vic.edu.au,Department of Education and Training Victoria,https://www.education.vic.gov.au/,9-Dec,Major Cities,1138,94,4,9,26,61,64,56.6,27,18.7,833,394,439,831.2,0,89,8,3,0.001334205
2020,41404,17697,Mount Pritchard Public School,Mount Pritchard,NSW,2170,Government,Primary,School Single Entity,Individual Reporting,https://mtpritchar-p.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,946,22,57,29,12,2,22,24.1,3,2.9,379,179,200,379,2,84,16,0,0.002931692
2020,42269,9715,Nymboida Public School,Nymboida,NSW,2460,Government,Primary,School Single Entity,Individual Reporting,https://nymboida-p.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,K-6,Outer Regional,967,30,42,30,17,11,1,1.3,2,1.2,18,8,10,18,17,6,94,0,0.061728395
2020,43175,1611,St Canice's Primary School,Katoomba,NSW,2780,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stcaniceskatoomba.catholic.edu.au,Catholic Schools NSW,https://www.csnsw.catholic.edu.au/,K-6,Major Cities,1106,87,8,14,29,49,15,11.5,10,5,113,53,60,113,4,27,73,0,0.009832842
2020,43516,1764,St Joseph's Primary School,South Grafton,NSW,2460,Catholic,Primary,School Single Entity,Individual Reporting,http://moodle.sgrafplism.catholic.edu.au,Catholic Schools NSW,https://www.csnsw.catholic.edu.au/,K-6,Inner Regional,985,39,31,35,25,9,10,9.4,11,5,94,44,50,94,13,4,96,0,0.011820331
2020,44206,12073,Lindenow Primary School,Lindenow,VIC,3865,Government,Primary,School Head Campus,Rolled Reporting,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=5acdb812-ed32-de11-9c94-002185cd8e5c,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Outer Regional,984,39,35,36,24,5,14,10.6,9,5.5,151,71,80,150.6,4,5,95,0,0.007358352
2020,44264,10703,Dimboola Primary School,Dimboola,VIC,3414,Government,Primary,School Single Entity,Individual Reporting,http://www.dimpimps.vic.edu.au,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Outer Regional,966,30,44,30,19,8,7,6.7,6,3.5,94,44,50,94,6,1,99,0,0.011820331
2020,44652,7528,Victorian College For The Deaf,Melbourne,VIC,3000,Government,Special,School Single Entity,Individual Reporting,http://www.vcd.vic.edu.au/,Department of Education and Training Victoria,https://www.education.vic.gov.au/,U,Major Cities,964,29,46,27,18,9,13,11.8,20,13.6,56,26,30,55.6,4,70,30,0,0.01984127
2020,44677,11453,Stanhope Primary School,Stanhope,VIC,3623,Government,Primary,School Single Entity,Individual Reporting,http://www.stanhopeps.wordpress.com,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Inner Regional,936,18,62,27,9,2,5,4,1,0.5,37,17,20,37,3,5,95,0,0.03003003
2020,44903,15935,Boronia West Primary School,Boronia,VIC,3155,Government,Primary,School Single Entity,Individual Reporting,http://www.boroniawestps.vic.edu.au,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Major Cities,946,22,59,23,14,4,10,6.1,5,3.5,56,26,30,56,5,25,73,2,0.01984127
2020,45237,9573,Newcomb Park Primary School,Newcomb,VIC,3219,Government,Primary,School Single Entity,Individual Reporting,http://www.newcombparkps.vic.edu.au,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Major Cities,919,13,71,20,8,1,9,6.5,7,4.3,94,44,50,94,5,10,87,3,0.011820331
2020,45740,877,Our Holy Redeemer School,Surrey Hills,VIC,3127,Catholic,Primary,School Single Entity,Individual Reporting,http://www.ohrsurreyhills.catholic.edu.au,Catholic Education Commission of Victoria,https://www.cecv.catholic.edu.au/,Prep-6,Major Cities,1154,96,1,5,25,68,19,12.4,5,3.3,170,80,90,170,0,24,76,0,0.006535948
2020,46819,52881,Woorabinda State School,Woorabinda,QLD,4713,Government,Primary,School Single Entity,Individual Reporting,http://www.woorabindass.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Remote,672,1,92,7,1,0,16,15.9,18,12.1,151,71,80,151,100,42,56,2,0.007358352
2020,47239,45806,Chevallum State School,Chevallum,QLD,4555,Government,Primary,School Single Entity,Individual Reporting,http://www.chevallumss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,1046,68,13,31,35,21,42,35.6,24,15.8,474,224,250,474,3,8,92,0,0.002344116
2020,47268,51365,Morningside State School,Morningside,QLD,4170,Government,Primary,School Single Entity,Individual Reporting,http://www.morningsidess.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,1070,77,11,21,32,36,37,30.1,22,15.7,493,233,260,493,5,20,80,0,0.002253775
2020,47316,52760,Avoca State School,Avoca,QLD,4670,Government,Primary,School Single Entity,Individual Reporting,http://www.avocass.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,967,30,40,33,19,8,24,22.2,16,11.4,284,134,150,284,15,12,88,0,0.003912363
2020,47812,693,St Peter's Catholic Primary School,Rockhampton,QLD,4700,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stpetersrockhampton.catholic.edu.au,Queensland Catholic Education Commission,https://qcec.catholic.edu.au/,Prep-6,Inner Regional,1047,69,9,30,36,24,24,20.8,15,8.8,341,161,180,340.6,9,9,91,1,0.00325839
2020,48261,64014,Kalgoorlie-Boulder Community High School,Kalgoorlie,WA,6430,Government,Secondary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4185,Department of Education Western Australia,https://www.education.wa.edu.au/,7-Oct,Outer Regional,905,10,59,27,12,3,60,59.4,23,18.8,835,395,440,835,24,15,52,33,0.001330672
2020,48266,52436,Allanson Primary School,Allanson,WA,6225,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5006,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Inner Regional,984,39,37,41,18,4,7,6.3,12,7,94,44,50,90.4,3,4,57,38,0.011820331
2020,48278,52646,Badgingarra Primary School,Badgingarra,WA,6521,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5021,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Outer Regional,1044,68,17,28,32,23,4,2.6,7,2.6,18,8,10,17.6,0,0,6,94,0.061728395
2020,48495,45056,Rockingham Beach Primary School,Rockingham,WA,6168,Government,Primary,School Single Entity,Individual Reporting,http://www.rockinghambeachprimarycampus.wa.edu.au/primary,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,990,42,36,34,23,7,35,28.8,25,17.9,512,242,270,488,4,13,4,84,0.002170139
2020,48907,2162,St Patrick's School,Katanning,WA,6317,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stpatskatanning.wa.edu.au,Catholic Education Western Australia,https://www.cewa.edu.au/,PP-6,Outer Regional,1016,54,23,32,30,15,9,6.2,5,3.9,75,35,40,75,3,24,76,0,0.014814815
2020,49163,16473,Elliston Area School,Elliston,SA,5670,Government,Combined,School Single Entity,Individual Reporting,http://www.ellistonas.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-12,Very Remote,971,32,30,40,22,8,12,8.9,7,4.4,75,35,40,75,12,1,99,0,0.014814815
2020,49177,7346,Glossop Primary Community School K-7,Glossop,SA,5344,Government,Primary,School Single Entity,Individual Reporting,http://www.glossopps.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Outer Regional,830,3,84,13,3,0,5,4.4,5,3.7,37,17,20,37,30,8,92,0,0.03003003
2020,49215,7250,Lobethal Primary School,Lobethal,SA,5241,Government,Primary,School Single Entity,Individual Reporting,http://www.lobethalps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Inner Regional,1025,58,23,34,29,15,12,9.5,9,7.1,170,80,90,170,1,2,98,0,0.006535948
2020,49437,7406,Brinkworth Primary School,Brinkworth,SA,5464,Government,Primary,School Single Entity,Individual Reporting,https://brinkwthpriecc.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Outer Regional,951,24,49,28,20,3,4,2.6,5,2.3,18,8,10,18,11,0,100,0,0.061728395
2020,49549,7431,Airdale Primary School,Port Pirie,SA,5540,Government,Primary,School Single Entity,Individual Reporting,http://www.airdaleps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Outer Regional,847,4,77,17,5,1,19,17.1,14,10.5,151,71,80,151,30,7,93,0,0.007358352
2020,49569,7061,Banksia Park School R-7,Banksia Park,SA,5091,Government,Primary,School Single Entity,Individual Reporting,http://www.banksiar7.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,1012,52,29,31,27,12,17,15,16,9.2,265,125,140,265,3,4,96,0,0.004192872
2020,45346,14785,Wyndham Central Secondary College,Werribee,VIC,3030,Government,Secondary,School Single Entity,Individual Reporting,http://www.wyndhamcentralsc.vic.edu.au,Department of Education and Training Victoria,https://www.education.vic.gov.au/,7-Dec,Major Cities,919,13,66,22,10,2,101,95.9,40,36.8,1255,594,661,1254.6,4,44,55,1,0.000885199
2020,41729,7857,Jasper Road Public School,Baulkham Hills,NSW,2153,Government,Primary,School Single Entity,Individual Reporting,https://jasperroad-p.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,1118,90,5,12,29,54,49,53.4,12,11.1,894,423,471,894,1,68,32,0,0.00124256
2020,48781,66783,Ellen Stirling Primary School,Ellenbrook,WA,6069,Government,Primary,School Single Entity,Individual Reporting,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5805,Department of Education Western Australia,https://www.education.wa.edu.au/,K-6,Major Cities,979,37,37,34,21,8,48,40.4,28,22.4,742,351,391,710,9,32,61,7,0.001497029
2020,47321,51557,Mount Warren Park State School,Mount Warren Park,QLD,4207,Government,Primary,School Single Entity,Individual Reporting,http://www.mtwarrenparkss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,960,27,46,35,16,3,51,46.9,48,33.1,571,270,301,571,9,10,85,5,0.001945186
2020,47475,46530,Proserpine State High School,Proserpine,QLD,4800,Government,Secondary,School Single Entity,Individual Reporting,http://www.proserpineshs.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,7-Dec,Outer Regional,980,37,35,37,22,6,99,93,44,32.3,1143,541,602,1141.4,7,4,96,0,0.000971742
2020,42299,9921,Terranora Public School,Terranora,NSW,2486,Government,Primary,School Single Entity,Individual Reporting,https://terranora-p.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,1034,63,17,36,31,17,22,21.1,4,3.4,400,189,211,400,5,7,93,0,0.002776316
2020,43003,10963,Lithgow Public School,Lithgow,NSW,2790,Government,Primary,School Single Entity,Individual Reporting,https://lithgow-p.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,K-6,Inner Regional,938,19,57,28,10,5,25,28.6,8,8,381,180,201,381,10,7,93,0,0.002914691
2020,50535,70064,Mackay Northern Beaches State High School,Rural View,QLD,4740,Government,Secondary,School Single Entity,Individual Reporting,http://www.macknorthbeachesshs.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,7-Dec,Inner Regional,973,33,36,37,21,6,91,84.9,47,32.9,1012,479,533,1012,12,7,93,0,0.00109725
2020,44651,9277,Hampton Primary School,Hampton,VIC,3188,Government,Primary,School Single Entity,Individual Reporting,http://www.hamptonps.vic.edu.au,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Major Cities,1174,98,1,5,19,74,49,40.2,13,7.3,668,316,352,668,0,21,71,9,0.001662291
2020,40838,28671,Innisfail State College,Innisfail Estate,QLD,4860,Government,Combined,School Head Campus,Rolled Reporting,http://www.innisfailsc.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-12,Outer Regional,891,8,58,27,13,3,95,90.8,57,42.7,993,470,523,991.6,33,14,86,0,0.001118231
2020,40998,6494,Botany Public School,Botany,NSW,2019,Government,Primary,School Single Entity,Individual Reporting,https://botany-p.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,1061,74,13,27,31,28,12,16,4,2.5,286,135,151,286,2,42,58,0,0.003882147
2020,44098,10598,Stawell Primary School,Stawell,VIC,3380,Government,Primary,School Single Entity,Individual Reporting,http://www.stawellps.vic.edu.au,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Inner Regional,978,36,41,35,18,6,21,17.6,7,4.7,286,135,151,286,3,4,96,0,0.003882147
2020,44711,8994,Bayswater North Primary School,Bayswater North,VIC,3153,Government,Primary,School Single Entity,Individual Reporting,http://www.bayswaternorth.vic.edu.au/,Department of Education and Training Victoria,https://www.education.vic.gov.au/,Prep-6,Major Cities,1010,51,27,38,26,10,23,17.5,9,5.4,286,135,151,286,0,18,82,0,0.003882147
2020,41438,8600,Beverly Hills North Public School,Beverly Hills,NSW,2209,Government,Primary,School Single Entity,Individual Reporting,https://beverlyhn-p.schools.nsw.gov.au/,Department of Education NSW,https://education.nsw.gov.au/,K-6,Major Cities,1042,66,19,29,31,21,35,35.2,5,4,535,253,282,535,1,87,13,0,0.002075208
